id,student_id,course_id,grade,semester,year
,81015022,ETE454,C+,Spring,2011
,81015022,ETE463,B+,Spring,2011
,81015022,ETE464,B+,Spring,2011
,81015023,BUS208,A,Spring,2011
,81015023,CSE410,A-,Spring,2011
,81015023,ETE454,B-,Spring,2011
,81015023,ETE467,A,Spring,2011
,81015023,ETE468,A,Spring,2011
,81015024,CSE410,A,Spring,2011
,81015024,CSE429,A,Spring,2011
,81015024,ETE454,A,Spring,2011
,81015024,ETE467,A,Spring,2011
,81015024,ETE468,A,Spring,2011
,81015025,CSE410,B-,Spring,2011
,81015025,ETE204,B+,Spring,2011
,81015025,ETE415,B,Spring,2011
,81015025,ETE416,B-,Spring,2011
,81015025,ETE454,C,Spring,2011
,81015025,ETE463,B,Spring,2011
,81015025,ETE464,A,Spring,2011
,81015025,ETE467,D,Spring,2011
,81015025,ETE468,A-,Spring,2011
,81015028,CSE203,C+,Spring,2011
,81015028,CSE429,A-,Spring,2011
,81015028,CSE480,I,Spring,2011
,81015028,ETE454,C+,Spring,2011
,81015028,ETE463,B+,Spring,2011
,81015028,ETE464,A,Spring,2011
,81015031,CSE410,B+,Spring,2011
,81015031,CSE429,A,Spring,2011
,81015031,ETE454,B-,Spring,2011
,81015031,ETE467,C+,Spring,2011
,81015031,ETE468,B-,Spring,2011
,81015033,BUS208,B,Spring,2011
,81015033,CSE410,B+,Spring,2011
,81015033,ETE454,B-,Spring,2011
,81015033,ETE467,B-,Spring,2011
,81015033,ETE468,A-,Spring,2011
,81015034,BUS208,B,Spring,2011
,81015034,CSE410,B+,Spring,2011
,81015034,ETE454,C+,Spring,2011
,81015034,ETE467,A,Spring,2011
,81015034,ETE468,A-,Spring,2011
,81015035,ETE499,A,Spring,2011
,81051002,FIN504,C,Spring,2011
,81051002,HRM502,B+,Spring,2011
,81051011,MBA305,A,Spring,2011
,81051011,MBA503,A,Spring,2011
,81051018,MBA303,B-,Spring,2011
,81051018,MBA505,B+,Spring,2011
,82011001,BUS208,B+,Spring,2011
,82011001,BUS308,C+,Spring,2011
,82011001,BUS451,B,Spring,2011
,82011002,BUS208,B+,Spring,2011
,82011002,BUS308,A-,Spring,2011
,82011002,BUS451,B-,Spring,2011
,82011003,BUS308,B-,Spring,2011
,82011003,BUS471,A-,Spring,2011
,82011003,CSE403,A,Spring,2011
,82011003,GED227,B+,Spring,2011
,82011006,BUS308,A-,Spring,2011
,82011006,BUS471,A,Spring,2011
,82011006,CSE403,A,Spring,2011
,82011006,GED227,A-,Spring,2011
,82011008,BUS308,A,Spring,2011
,82011008,BUS422,B+,Spring,2011
,82011008,CSE103,B,Spring,2011
,82011008,CSE104,B,Spring,2011
,82011008,CSE403,A-,Spring,2011
,82011009,BUS308,B+,Spring,2011
,82011009,BUS471,A,Spring,2011
,82011009,CSE403,A-,Spring,2011
,82011009,GED227,B+,Spring,2011
,82011010,BUS308,B,Spring,2011
,82011010,BUS471,A-,Spring,2011
,82011010,CSE403,A,Spring,2011
,82011010,GED227,A-,Spring,2011
,82011012,BUS308,A,Spring,2011
,82011012,BUS451,B,Spring,2011
,82011012,CSE403,A-,Spring,2011
,82011012,CSE427,A,Spring,2011
,82011013,BUS104,B+,Spring,2011
,82011013,BUS105,B,Spring,2011
,82011013,BUS306,B,Spring,2011
,82011013,ENG103,B+,Spring,2011
,82011014,BUS209,C,Spring,2011
,82011014,BUS305,F,Spring,2011
,82011014,BUS306,F,Spring,2011
,82011014,BUS308,I,Spring,2011
,82011015,BUS308,A-,Spring,2011
,82011015,BUS422,A,Spring,2011
,82011015,CSE303,A,Spring,2011
,82011015,CSE403,A-,Spring,2011
,82011016,BUS305,B-,Spring,2011
,82011016,BUS422,A-,Spring,2011
,82011016,CSE403,B+,Spring,2011
,82011016,CSE427,B,Spring,2011
,82011018,BUS308,B+,Spring,2011
,82011018,BUS451,B+,Spring,2011
,82011018,MSJ220,C,Spring,2011
,82011018,MSJ301,A,Spring,2011
,82011019,BUS471,A,Spring,2011
,82011019,CSE403,A-,Spring,2011
,82011019,GED228,A-,Spring,2011
,82011019,GED302,A-,Spring,2011
,82011020,BUS308,A-,Spring,2011
,82011020,BUS471,A,Spring,2011
,82011020,CSE403,A-,Spring,2011
,82011020,GED227,B+,Spring,2011
,82011021,BUS305,A-,Spring,2011
,82011021,BUS451,A-,Spring,2011
,82011021,GED221,B+,Spring,2011
,82011021,GED227,B+,Spring,2011
,82011022,BUS308,B+,Spring,2011
,82011022,BUS471,A,Spring,2011
,82011022,CSE403,A-,Spring,2011
,82011022,GED227,B+,Spring,2011
,82011023,BUS307,B+,Spring,2011
,82011023,BUS451,A-,Spring,2011
,82011023,GED338,A,Spring,2011
,82011023,MSJ301,A,Spring,2011
,82011024,BUS307,A-,Spring,2011
,82011024,BUS443,A,Spring,2011
,82011024,BUS451,B,Spring,2011
,82011024,BUS475,A-,Spring,2011
,82011025,BUS308,C+,Spring,2011
,82011025,BUS451,C+,Spring,2011
,82011025,CSE403,A-,Spring,2011
,82011025,GED206,B,Spring,2011
,82011026,BUS308,B+,Spring,2011
,82011026,BUS471,A,Spring,2011
,82011026,GED205,C+,Spring,2011
,82011026,GED227,B+,Spring,2011
,82011029,BUS308,A,Spring,2011
,82011029,BUS471,B+,Spring,2011
,82011029,CSE403,B,Spring,2011
,82011029,GED208,B-,Spring,2011
,82011030,BUS308,B+,Spring,2011
,82011030,BUS422,A-,Spring,2011
,82011030,CSE303,B,Spring,2011
,82011030,CSE403,B+,Spring,2011
,82011033,BUS308,B+,Spring,2011
,82011033,BUS471,A-,Spring,2011
,82011033,CSE303,C,Spring,2011
,82011033,CSE427,B-,Spring,2011
,82011034,BUS308,B+,Spring,2011
,82011034,BUS471,A,Spring,2011
,82011034,CSE403,A-,Spring,2011
,82011034,GED208,B,Spring,2011
,82011036,BUS308,A,Spring,2011
,82011036,BUS451,A-,Spring,2011
,82011036,CSE403,A,Spring,2011
,82011036,CSE427,A-,Spring,2011
,82011037,BUS471,A-,Spring,2011
,82011037,CSE403,A-,Spring,2011
,82011037,GED228,A-,Spring,2011
,82011038,BUS308,B-,Spring,2011
,82011038,BUS403,C,Spring,2011
,82011038,CSE403,B+,Spring,2011
,82011038,GED305,F,Spring,2011
,82011040,BUS308,B-,Spring,2011
,82011040,BUS451,B+,Spring,2011
,82011040,CSE403,B+,Spring,2011
,82011040,GED228,A-,Spring,2011
,82011041,BUS308,A-,Spring,2011
,82011041,BUS403,A,Spring,2011
,82011041,GED305,C+,Spring,2011
,82011041,GED357,A-,Spring,2011
,82011042,BUS308,B,Spring,2011
,82011042,BUS451,B-,Spring,2011
,82011042,CSE403,B,Spring,2011
,82011042,GED205,C+,Spring,2011
,82011042,GED228,B+,Spring,2011
,82011043,BUS308,A,Spring,2011
,82011043,BUS451,B-,Spring,2011
,82011043,CSE403,B,Spring,2011
,82011043,GED228,A-,Spring,2011
,82011044,BUS307,A,Spring,2011
,82011044,BUS443,A,Spring,2011
,82011044,BUS471,A-,Spring,2011
,82011044,GED222,A,Spring,2011
,82011044,GED338,A-,Spring,2011
,82011045,BUS308,B,Spring,2011
,82011045,BUS451,B,Spring,2011
,82011045,GED206,A-,Spring,2011
,82011045,MSJ401,C+,Spring,2011
,82011047,BUS308,A,Spring,2011
,82011047,BUS422,A-,Spring,2011
,82011047,CSE403,B+,Spring,2011
,82011047,CSE427,B,Spring,2011
,82011049,BUS207,D,Spring,2011
,82011049,BUS208,D,Spring,2011
,82011049,BUS209,B-,Spring,2011
,82011049,GED222,B,Spring,2011
,82011051,BUS471,A-,Spring,2011
,82011051,CSE403,B+,Spring,2011
,82011051,GED228,A-,Spring,2011
,82011051,GED302,B,Spring,2011
,82011052,BUS307,A,Spring,2011
,82011052,BUS308,A+,Spring,2011
,82011052,BUS471,A-,Spring,2011
,82011052,CSE303,A-,Spring,2011
,82011053,BUS308,A,Spring,2011
,82011053,BUS422,A,Spring,2011
,82011053,CSE403,B+,Spring,2011
,82011053,GED206,B+,Spring,2011
,82011054,BUS308,A,Spring,2011
,82011054,BUS451,B,Spring,2011
,82011054,CSE403,B+,Spring,2011
,82011054,GED305,A-,Spring,2011
,82011055,BUS204,A,Spring,2011
,82011055,BUS451,B+,Spring,2011
,82011055,CSE403,A-,Spring,2011
,82011055,GED206,B+,Spring,2011
,82011056,BUS308,A-,Spring,2011
,82011056,BUS471,A-,Spring,2011
,82011056,CSE303,C+,Spring,2011
,82011056,GED208,B-,Spring,2011
,82011057,BUS208,C+,Spring,2011
,82011057,BUS308,A-,Spring,2011
,82011057,BUS451,A-,Spring,2011
,82011057,CSE403,B-,Spring,2011
,82011058,BUS308,A-,Spring,2011
,82011058,BUS471,B,Spring,2011
,82011058,CSE103,B+,Spring,2011
,82011058,CSE104,B+,Spring,2011
,82011058,GED208,C+,Spring,2011
,82011059,BUS306,B+,Spring,2011
,82011059,BUS308,A,Spring,2011
,82011059,BUS471,A-,Spring,2011
,82011059,CSE427,B-,Spring,2011
,82011061,BUS201,D,Spring,2011
,82011061,BUS202,F,Spring,2011
,82011061,BUS207,C,Spring,2011
,82011063,BUS308,A-,Spring,2011
,82011063,BUS471,A,Spring,2011
,82011063,CSE403,A-,Spring,2011
,82011063,GED228,A-,Spring,2011
,82011064,BUS308,A,Spring,2011
,82011064,BUS451,B-,Spring,2011
,82011064,MSJ220,B,Spring,2011
,82011064,MSJ301,B,Spring,2011
,82011065,BUS308,A,Spring,2011
,82011065,BUS451,B,Spring,2011
,82011065,CSE427,B-,Spring,2011
,82011065,GED222,A,Spring,2011
,82011066,BUS308,A,Spring,2011
,82011066,BUS422,B+,Spring,2011
,82011066,CSE403,A-,Spring,2011
,82011066,GED227,B+,Spring,2011
,82011067,BUS308,B,Spring,2011
,82011067,BUS422,B,Spring,2011
,82011067,GED305,C,Spring,2011
,82011067,MSJ401,C+,Spring,2011
,82011068,BUS308,A-,Spring,2011
,82011068,BUS422,B+,Spring,2011
,82011068,CSE103,B,Spring,2011
,82011068,CSE104,B,Spring,2011
,82011068,CSE303,D,Spring,2011
,82011069,BUS304,B+,Spring,2011
,82011069,BUS311,C+,Spring,2011
,82011069,BUS314,C,Spring,2011
,82011070,BUS101,F,Spring,2011
,82011070,BUS105,D,Spring,2011
,82011070,ENG103,F,Spring,2011
,82011070,GED100,B-,Spring,2011
,82011071,BUS102,F,Spring,2011
,82011071,ENG102,B-,Spring,2011
,82011071,GED100,A,Spring,2011
,82011072,BUS308,B+,Spring,2011
,82011072,BUS451,B+,Spring,2011
,82011072,CSE403,B+,Spring,2011
,82011072,CSE427,C+,Spring,2011
,82011075,BUS308,A,Spring,2011
,82011075,BUS422,A,Spring,2011
,82011075,CSE403,A-,Spring,2011
,82011075,GED208,A-,Spring,2011
,82011076,BUS308,B,Spring,2011
,82011076,BUS471,B+,Spring,2011
,82011076,GED208,B,Spring,2011
,82011076,GED228,B+,Spring,2011
,82011078,BUS308,A-,Spring,2011
,82011078,BUS451,B-,Spring,2011
,82011078,MSJ220,C+,Spring,2011
,82011078,MSJ301,B+,Spring,2011
,82011079,BUS301,C,Spring,2011
,82011079,BUS302,F,Spring,2011
,82011079,BUS314,D,Spring,2011
,82011079,GED336,C+,Spring,2011
,82011080,BUS308,A-,Spring,2011
,82011080,BUS451,B+,Spring,2011
,82011080,GED222,A+,Spring,2011
,82011080,GED305,B-,Spring,2011
,82011081,BUS308,B-,Spring,2011
,82011081,BUS422,A,Spring,2011
,82011081,GED222,A+,Spring,2011
,82011081,GED305,A,Spring,2011
,82011082,BUS208,D,Spring,2011
,82011082,BUS306,F,Spring,2011
,82011082,ENG103,F,Spring,2011
,82011082,GED211,A-,Spring,2011
,82011084,BUS204,B-,Spring,2011
,82011084,BUS206,B+,Spring,2011
,82011084,ENG102,B-,Spring,2011
,82011084,GED305,B-,Spring,2011
,82011085,BUS308,B,Spring,2011
,82011085,BUS422,B,Spring,2011
,82011085,GED222,A,Spring,2011
,82011085,GED305,B+,Spring,2011
,82011086,BUS308,B+,Spring,2011
,82011086,BUS422,B-,Spring,2011
,82011086,GED222,B+,Spring,2011
,82011086,GED305,B+,Spring,2011
,82011087,BUS307,C+,Spring,2011
,82011087,BUS308,B,Spring,2011
,82011087,BUS451,B+,Spring,2011
,82011088,BUS308,B-,Spring,2011
,82011088,BUS451,B,Spring,2011
,82011088,GED222,A-,Spring,2011
,82011088,GED305,B-,Spring,2011
,82011089,BUS308,B+,Spring,2011
,82011089,BUS471,A-,Spring,2011
,82011089,CSE103,B+,Spring,2011
,82011089,CSE104,B+,Spring,2011
,82011089,CSE427,A-,Spring,2011
,82011090,BUS206,C+,Spring,2011
,82011090,BUS308,B-,Spring,2011
,82011090,BUS451,B-,Spring,2011
,82011091,BUS205,B,Spring,2011
,82011091,BUS308,B-,Spring,2011
,82011091,BUS314,D,Spring,2011
,82011091,BUS451,B-,Spring,2011
,82011092,BUS308,B,Spring,2011
,82011092,BUS422,B+,Spring,2011
,82011092,BUS425,B+,Spring,2011
,82011093,BUS307,B+,Spring,2011
,82011093,BUS308,A,Spring,2011
,82011093,BUS451,A-,Spring,2011
,82011093,CSE303,C,Spring,2011
,82011094,BUS308,A-,Spring,2011
,82011094,BUS422,A,Spring,2011
,82011094,GED222,A+,Spring,2011
,82011094,GED305,A,Spring,2011
,82011095,BUS307,A,Spring,2011
,82011095,BUS308,A-,Spring,2011
,82011095,BUS451,A-,Spring,2011
,82011095,GED338,B+,Spring,2011
,82011096,BUS308,B-,Spring,2011
,82011096,BUS422,B+,Spring,2011
,82011096,BUS425,B+,Spring,2011
,82011096,CSE303,C+,Spring,2011
,82011097,BUS305,A,Spring,2011
,82011097,BUS451,A-,Spring,2011
,82011097,GED208,A,Spring,2011
,82011097,GED305,B+,Spring,2011
,82011098,BUS308,B,Spring,2011
,82011098,BUS471,B,Spring,2011
,82011098,MSJ411,B,Spring,2011
,82011098,MSJ431,A,Spring,2011
,82011100,BUS308,A,Spring,2011
,82011100,BUS403,B-,Spring,2011
,82011100,CSE303,D,Spring,2011
,82011100,CSE403,B-,Spring,2011
,82011102,BUS308,C,Spring,2011
,82011102,BUS471,A-,Spring,2011
,82011102,GED222,A,Spring,2011
,82011102,GED305,C,Spring,2011
,82011104,BUS308,B-,Spring,2011
,82011104,BUS471,B+,Spring,2011
,82011104,ENG102,C+,Spring,2011
,82011105,BUS308,B-,Spring,2011
,82011105,BUS422,A-,Spring,2011
,82011105,BUS425,B+,Spring,2011
,82011105,CSE303,C,Spring,2011
,82011106,BUS308,B-,Spring,2011
,82011106,BUS451,B-,Spring,2011
,82011106,GED338,C+,Spring,2011
,82011107,BUS308,A-,Spring,2011
,82011107,BUS451,B-,Spring,2011
,82011107,GED222,A+,Spring,2011
,82011108,BUS308,B+,Spring,2011
,82011108,BUS422,B+,Spring,2011
,82011108,BUS425,B+,Spring,2011
,82011108,CSE303,C,Spring,2011
,82011109,BUS304,B,Spring,2011
,82011109,BUS308,B,Spring,2011
,82011109,BUS471,A-,Spring,2011
,82011109,CSE303,F,Spring,2011
,82011111,BUS207,C,Spring,2011
,82011111,BUS208,D,Spring,2011
,82011111,BUS209,C+,Spring,2011
,82011111,BUS301,C,Spring,2011
,82011114,BUS305,F,Spring,2011
,82011114,BUS308,B-,Spring,2011
,82011114,BUS403,C,Spring,2011
,82011114,MSJ316,F,Spring,2011
,82011118,BUS208,C+,Spring,2011
,82011118,BUS308,B+,Spring,2011
,82011118,BUS422,C+,Spring,2011
,82011118,CSE427,A,Spring,2011
,82011119,BUS308,A,Spring,2011
,82011119,BUS451,A,Spring,2011
,82011119,GED222,A+,Spring,2011
,82011121,BUS301,B+,Spring,2011
,82011121,BUS302,A,Spring,2011
,82011121,BUS314,A,Spring,2011
,82011121,GED206,A-,Spring,2011
,82011122,BUS207,A,Spring,2011
,82011122,BUS208,F,Spring,2011
,82011122,BUS209,A-,Spring,2011
,82011123,BUS308,A-,Spring,2011
,82011123,BUS451,B+,Spring,2011
,82011123,GED222,A+,Spring,2011
,82012001,BUS101,A,Spring,2011
,82012001,MSJ213,A-,Spring,2011
,82012001,MSJ305,A,Spring,2011
,82012001,MSJ307,A+,Spring,2011
,82012001,MSJ342,A+,Spring,2011
,82012001,MSJ401,A+,Spring,2011
,82012002,MSJ231,A,Spring,2011
,82012002,MSJ401,A,Spring,2011
,82012002,MSJ406,A-,Spring,2011
,82012002,MSJ441,A,Spring,2011
,82012003,BUS203,A,Spring,2011
,82012003,MSJ307,A-,Spring,2011
,82012003,MSJ406,B+,Spring,2011
,82012003,MSJ411,A-,Spring,2011
,82012005,BUS205,A-,Spring,2011
,82012005,MSJ305,C,Spring,2011
,82012006,MSJ213,A-,Spring,2011
,82012006,MSJ302,A,Spring,2011
,82012006,MSJ401,A+,Spring,2011
,82012007,MSJ231,A-,Spring,2011
,82012007,MSJ307,A,Spring,2011
,82012007,MSJ406,B+,Spring,2011
,82012009,MSJ213,A-,Spring,2011
,82012009,MSJ302,A+,Spring,2011
,82012009,MSJ406,C+,Spring,2011
,82012009,MSJ411,B,Spring,2011
,82012011,MSJ231,B+,Spring,2011
,82012011,MSJ302,B,Spring,2011
,82012012,GED338,B-,Spring,2011
,82012012,MSJ302,B,Spring,2011
,82012012,MSJ305,D,Spring,2011
,82012012,MSJ401,D,Spring,2011
,82012014,MSJ305,B,Spring,2011
,82012014,MSJ307,C+,Spring,2011
,82012014,MSJ342,A,Spring,2011
,82012014,MSJ401,A,Spring,2011
,82012014,MSJ441,C+,Spring,2011
,82012015,MSJ231,B,Spring,2011
,82012015,MSJ307,C+,Spring,2011
,82012015,MSJ401,B,Spring,2011
,82012015,MSJ441,A-,Spring,2011
,82012016,MSJ305,B+,Spring,2011
,82012016,MSJ307,B,Spring,2011
,82012016,MSJ316,D,Spring,2011
,82012016,MSJ406,C+,Spring,2011
,82012025,MSJ231,A-,Spring,2011
,82012025,MSJ302,A,Spring,2011
,82012025,MSJ406,C+,Spring,2011
,82012025,MSJ441,B,Spring,2011
,82012026,GED305,C,Spring,2011
,82012026,MSJ305,B-,Spring,2011
,82012026,MSJ342,B+,Spring,2011
,82012026,MSJ401,B+,Spring,2011
,82012026,MSJ441,B-,Spring,2011
,82012029,MSJ302,C,Spring,2011
,82012029,MSJ306,D,Spring,2011
,82012029,MSJ401,B,Spring,2011
,82012029,MSJ406,D,Spring,2011
,82012032,GED100,F,Spring,2011
,82012032,GED211,C,Spring,2011
,82012032,MSJ301,F,Spring,2011
,82012032,MSJ306,F,Spring,2011
,82013001,BUS203,B+,Spring,2011
,82013001,ENG205,A-,Spring,2011
,82013001,ENG341,B,Spring,2011
,82013001,ENG342,A-,Spring,2011
,82013004,CSE416,B-,Spring,2011
,82013004,ENG112,A-,Spring,2011
,82013004,ENG333,B,Spring,2011
,82013004,ENG404,A,Spring,2011
,82013005,ENG205,A+,Spring,2011
,82013005,ENG333,A-,Spring,2011
,82013005,ENG334,A,Spring,2011
,82013005,ENG404,A,Spring,2011
,82013006,BUS203,B,Spring,2011
,82013006,ENG205,A-,Spring,2011
,82013006,ENG341,B,Spring,2011
,82013006,ENG342,B-,Spring,2011
,82013009,BUS203,A-,Spring,2011
,82013009,ENG205,A-,Spring,2011
,82013009,ENG341,B,Spring,2011
,82013009,ENG342,B,Spring,2011
,82013011,ENG105,C,Spring,2011
,82013011,ENG303,B-,Spring,2011
,82013011,ENG312,D,Spring,2011
,82013012,BUS203,A-,Spring,2011
,82013012,ENG205,A-,Spring,2011
,82013012,ENG341,B+,Spring,2011
,82013012,ENG342,A-,Spring,2011
,82013013,ENG112,A,Spring,2011
,82013013,ENG205,A-,Spring,2011
,82013013,ENG305,A,Spring,2011
,82013013,ENG404,A,Spring,2011
,82013013,GED228,A-,Spring,2011
,82013016,ENG341,B,Spring,2011
,82013016,ENG342,D,Spring,2011
,82013016,ENG379,C,Spring,2011
,82013016,ENG404,A-,Spring,2011
,82013017,ENG341,B-,Spring,2011
,82013017,ENG342,F,Spring,2011
,82013017,ENG379,D,Spring,2011
,82013017,ENG404,A-,Spring,2011
,82013018,ENG111,C,Spring,2011
,82013018,ENG204,D,Spring,2011
,82013018,ENG303,B-,Spring,2011
,82013018,GED205,D,Spring,2011
,82013022,ENG112,I,Spring,2011
,82013022,ENG114,F,Spring,2011
,82013022,ENG417,F,Spring,2011
,82013022,GED227,B+,Spring,2011
,82015001,CSE410,A,Spring,2011
,82015001,ETE431,A+,Spring,2011
,82015001,ETE445,A,Spring,2011
,82015001,ETE446,A,Spring,2011
,82015001,ETE467,A,Spring,2011
,82015001,ETE468,A,Spring,2011
,82015001,GED208,A+,Spring,2011
,82015002,CSE307,D,Spring,2011
,82015002,CSE308,F,Spring,2011
,82015002,CSE309,F,Spring,2011
,82015002,CSE310,C+,Spring,2011
,82015002,ETE311,F,Spring,2011
,82015002,ETE312,F,Spring,2011
,82015002,ETE315,I,Spring,2011
,82015002,ETE316,F,Spring,2011
,82015003,ETE207,A,Spring,2011
,82015003,ETE415,C,Spring,2011
,82015003,ETE416,A,Spring,2011
,82015003,ETE431,A-,Spring,2011
,82015003,ETE445,B,Spring,2011
,82015003,ETE446,A,Spring,2011
,82015003,ETE467,B-,Spring,2011
,82015003,ETE468,A,Spring,2011
,82015004,ETE206,C,Spring,2011
,82015004,ETE207,B+,Spring,2011
,82015004,ETE415,C,Spring,2011
,82015004,ETE416,B-,Spring,2011
,82015004,ETE431,B+,Spring,2011
,82015004,ETE445,B-,Spring,2011
,82015004,ETE446,B+,Spring,2011
,82015005,ETE207,A,Spring,2011
,82015005,ETE415,B+,Spring,2011
,82015005,ETE416,B+,Spring,2011
,82015005,ETE431,A-,Spring,2011
,82015005,ETE445,A-,Spring,2011
,82015005,ETE446,B+,Spring,2011
,82015005,GED208,B-,Spring,2011
,82015006,ETE206,C,Spring,2011
,82015006,ETE207,B-,Spring,2011
,82015006,ETE415,B-,Spring,2011
,82015006,ETE416,B,Spring,2011
,82015006,ETE431,B+,Spring,2011
,82015006,ETE445,B-,Spring,2011
,82015006,ETE446,B+,Spring,2011
,82015007,ETE101,F,Spring,2011
,82015007,ETE102,B,Spring,2011
,82015007,GED100,F,Spring,2011
,82015007,STA206,B-,Spring,2011
,82015009,ETE415,B,Spring,2011
,82015009,ETE416,B+,Spring,2011
,82015009,ETE431,B+,Spring,2011
,82015009,ETE445,A-,Spring,2011
,82015009,ETE446,A-,Spring,2011
,82015009,ETE467,B,Spring,2011
,82015009,ETE468,A,Spring,2011
,82015010,CSE307,D,Spring,2011
,82015010,CSE308,F,Spring,2011
,82015010,ETE311,F,Spring,2011
,82015010,ETE312,F,Spring,2011
,82015010,ETE315,F,Spring,2011
,82015010,ETE316,F,Spring,2011
,82015010,GED211,B+,Spring,2011
,82015011,ETE207,A,Spring,2011
,82015011,ETE415,B+,Spring,2011
,82015011,ETE416,A,Spring,2011
,82015011,ETE431,A-,Spring,2011
,82015011,ETE445,A-,Spring,2011
,82015011,ETE446,A,Spring,2011
,82015011,GED208,C+,Spring,2011
,82015012,ETE415,C+,Spring,2011
,82015012,ETE416,C+,Spring,2011
,82015012,ETE431,B+,Spring,2011
,82015012,ETE445,C+,Spring,2011
,82015012,ETE446,B,Spring,2011
,82015012,ETE467,B,Spring,2011
,82015012,ETE468,D,Spring,2011
,82015013,ETE206,C+,Spring,2011
,82015013,ETE207,A,Spring,2011
,82015013,ETE415,C,Spring,2011
,82015013,ETE416,A,Spring,2011
,82015013,ETE431,A-,Spring,2011
,82015013,ETE445,B-,Spring,2011
,82015013,ETE446,A,Spring,2011
,82015014,CSE203,C+,Spring,2011
,82015014,ETE208,B,Spring,2011
,82015014,ETE209,B,Spring,2011
,82015014,ETE210,F,Spring,2011
,82015014,ETE307,B,Spring,2011
,82015014,ETE308,A-,Spring,2011
,82015015,CSE203,C+,Spring,2011
,82015015,ETE208,B-,Spring,2011
,82015015,ETE209,B,Spring,2011
,82015015,ETE210,F,Spring,2011
,82015015,ETE307,B,Spring,2011
,82015015,ETE308,B+,Spring,2011
,82015016,ETE415,A-,Spring,2011
,82015016,ETE416,A,Spring,2011
,82015016,ETE431,B+,Spring,2011
,82015016,ETE445,A,Spring,2011
,82015016,ETE446,A,Spring,2011
,82015016,GED208,C,Spring,2011
,82015017,CSE307,A-,Spring,2011
,82015017,CSE308,B+,Spring,2011
,82015017,ENG101,B+,Spring,2011
,82015017,ETE415,A-,Spring,2011
,82015017,ETE416,A-,Spring,2011
,82015017,ETE431,A,Spring,2011
,82015017,ETE445,A,Spring,2011
,82015017,ETE446,A-,Spring,2011
,82015018,CSE309,D,Spring,2011
,82015018,CSE310,C+,Spring,2011
,82015018,ETE310,B+,Spring,2011
,82015018,ETE311,F,Spring,2011
,82015018,ETE312,F,Spring,2011
,82015018,ETE315,D,Spring,2011
,82015018,ETE316,B,Spring,2011
,82015020,GED101,A,Spring,2011
,82015020,GED201,B-,Spring,2011
,82015020,MAT101,B,Spring,2011
,82015020,MAT102,B-,Spring,2011
,82015021,ETE308,B,Spring,2011
,82015021,ETE415,B+,Spring,2011
,82015021,ETE416,B,Spring,2011
,82015021,ETE431,B+,Spring,2011
,82015021,ETE445,A,Spring,2011
,82015021,ETE446,B+,Spring,2011
,82015021,ETE467,B+,Spring,2011
,82015021,ETE468,B,Spring,2011
,82015022,CSE309,A-,Spring,2011
,82015022,CSE310,B-,Spring,2011
,82015022,ETE310,A-,Spring,2011
,82015022,ETE311,C+,Spring,2011
,82015022,ETE312,B-,Spring,2011
,82015022,ETE315,A,Spring,2011
,82015022,ETE316,A-,Spring,2011
,82015027,CSE307,C,Spring,2011
,82015027,CSE308,D,Spring,2011
,82015027,ETE311,D,Spring,2011
,82015027,ETE312,C,Spring,2011
,82015027,ETE315,C,Spring,2011
,82015027,ETE316,B,Spring,2011
,82015027,GED211,B,Spring,2011
,82015029,ETE206,F,Spring,2011
,82015029,ETE207,F,Spring,2011
,82015029,ETE208,I,Spring,2011
,82015029,ETE209,I,Spring,2011
,82015029,ETE210,I,Spring,2011
,82015029,STA206,F,Spring,2011
,82051001,HRM510,C+,Spring,2011
,82051013,MBA307,F,Spring,2011
,82051013,MBA312,B-,Spring,2011
,82051022,MKT505,B+,Spring,2011
,83011001,BUS304,A,Spring,2011
,83011001,BUS305,B,Spring,2011
,83011001,BUS306,A,Spring,2011
,83011001,BUS311,B-,Spring,2011
,83011002,BUS304,B+,Spring,2011
,83011002,BUS305,D,Spring,2011
,83011002,BUS306,B+,Spring,2011
,83011002,BUS403,A-,Spring,2011
,83011005,BUS206,B+,Spring,2011
,83011005,BUS304,B,Spring,2011
,83011005,BUS305,D,Spring,2011
,83011005,BUS316,B+,Spring,2011
,83011007,BUS304,A-,Spring,2011
,83011007,BUS305,B,Spring,2011
,83011007,BUS306,A,Spring,2011
,83011007,BUS316,B+,Spring,2011
,83011008,BUS203,D,Spring,2011
,83011008,BUS206,C+,Spring,2011
,83011008,BUS304,B-,Spring,2011
,83011008,BUS305,D,Spring,2011
,83011009,BUS204,F,Spring,2011
,83011009,BUS302,C,Spring,2011
,83011009,GED201,C+,Spring,2011
,83011010,BUS301,A,Spring,2011
,83011010,BUS302,B,Spring,2011
,83011010,BUS304,A,Spring,2011
,83011010,BUS451,A-,Spring,2011
,83011010,MSJ231,F,Spring,2011
,83011011,BUS201,D,Spring,2011
,83011011,BUS202,C,Spring,2011
,83011011,BUS203,F,Spring,2011
,83011011,GED201,B-,Spring,2011
,83011013,BUS304,C+,Spring,2011
,83011013,BUS305,C,Spring,2011
,83011013,BUS306,C,Spring,2011
,83011013,BUS451,C+,Spring,2011
,83011014,BUS201,B,Spring,2011
,83011014,BUS302,A,Spring,2011
,83011014,BUS304,B,Spring,2011
,83011014,BUS306,A,Spring,2011
,83011015,BUS304,B,Spring,2011
